"titulo","titulo_fonte","genero","genero_fonte","diretor","diretor_fonte","dataLancamento","dataLancamento_fonte","nota","nota_fonte","atores","atores_fonte","distribuidora","distribuidora_fonte","captado","captado_fonte","maximo_numero_de_salas","maximo_numero_de_salas_fonte","bilheteria","bilheteria_fonte","publico","publico_fonte","classificacao_indicativa","classificacao_indicativa_fonte","titulo_filme_anterior","publico_filme_anterior","fonte_publico_filme_anterior","nome_programaTv","pontos_ibobeSP_Ano_do_lancamento","fonte_pontos_ibobeSP_Ano_do_lancamento","relancamento","temFilmeAnterior","filmeBaseadoSerieTV"
"cru","ancine","Drama","adorocinema","jimi figueiredo","adorocinema",2013-05-10,"filmeB","3","imdb","jimi figueiredo",NA,"distribuicao_propria","adorocinema",NA,NA,1,"ancine",4910.95912102123,"ancine",496,"ancine","14","vidacandanga",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"cuica de santo amaro","ancine","Documentário / Biografia","ministerioDaJustica","joel de almeida / josias pires","ministerioDaJustica",2013-08-23,"filmeB","4","adorocinema -- critica","documentario",NA,"docdoma","ancine",615558.402929646,NA,3,"ancine",6095.64643147124,"ancine",750,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"doce amianto","ancine","Documentário","ministerioDaJustica","guto parente lima / uira dos reis","ministerioDaJustica",2013-11-29,"filmeB","3","imdb","documentario",NA,"vitrine","ministerioDaJustica",NA,NA,5,"ancine",4995.6987249576,"ancine",634,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"domestica","ancine","Documentário","ministerioDaJustica","gabriel mascaro","ministerioDaJustica",2013-05-01,"filmeB","4","imdb","documentario",NA,"vitrine","ministerioDaJustica",NA,NA,5,"ancine",25055.507963598,"ancine",3222,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"dores de amores","ancine","Drama","adorocinema","raphael vieira","ministerioDaJustica",2013-09-13,"filmeB","2","imdb","raphael vieira","ministerioDaJustica","kinotv","ministerioDaJustica",1024004.69931712,NA,2,"ancine",2214.63544330711,"ancine",444,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"dossie jango","ancine","Documentário","ministerioDaJustica","paulo fontenelle","ministerioDaJustica",2013-07-05,"filmeB","4","imdb","documentario",NA,"canal_brazil","ministerioDaJustica",NA,NA,10,"ancine",99107.9510069332,"ancine",8097,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"educacao sentimental","ancine","Drama","ministerioDaJustica","julio bressane","ministerioDaJustica",2013-12-13,"filmeB","3","imdb","julio bressane","ministerioDaJustica","ludwig_maia_arthouse","ministerioDaJustica",NA,NA,3,"ancine",8077.566156,"ancine",617,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"elena","ancine","Documentário","ministerioDaJustica","petra costa","ministerioDaJustica",2013-05-10,"filmeB","4","imdb","documentario",NA,"circuito_cinearte","ministerioDaJustica",1027923.41518,NA,19,"ancine",718680.5901438,"ancine",57773,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"ensaio","ancine","Drama / Dança","ministerioDaJustica","tania miguelina lamarca","ministerioDaJustica",2013-11-29,"filmeB","2","adorocinema -- critica","tania miguelina lamarca","ministerioDaJustica","imagem","ancine",782294.90328,NA,8,"ancine",15922.0552690056,"ancine",1293,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"esse amor que nos consome","ancine","Drama","ministerioDaJustica","allan ribeiro","ministerioDaJustica",2013-09-06,"filmeB","3","imdb","allan ribeiro","ministerioDaJustica","vitrine","ancine",NA,NA,8,"ancine",15203.786892547,"ancine",1906,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"eu nao faco a menor ideia do que eu to fazendo com a minha vida","ancine","Comédia / Drama","adorocinema","matheus souza","ministerioDaJustica",2013-12-20,"filmeB","3","imdb","matheus souza","ministerioDaJustica","vitrine","ministerioDaJustica",NA,NA,17,"ancine",94809.011424,"ancine",7956,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"faroeste caboclo","ancine","Drama / Ação","ministerioDaJustica","rene sampaio","ministerioDaJustica",2013-05-31,"filmeB","3","imdb","rene sampaio","ministerioDaJustica","europa","ministerioDaJustica",4627419.83691808,NA,464,"ancine",16077315.2465522,"ancine",1469743,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"filme jardim atlantico","ancine","Musical","ministerioDaJustica","jura capela","ministerioDaJustica",2013-03-15,"filmeB","2","imdb","jura capela","ministerioDaJustica","william_cubits_capela","ancine",NA,NA,3,"ancine",4753.8971438345,"ancine",1102,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"fla x flu - 40 minutos antes do nada","ancine","Documentário","ministerioDaJustica","renato terra","ministerioDaJustica",2013-10-25,"filmeB","4","adorocinema -- critica","documentario",NA,"sentimental_etal / sentimental_filme","ministerioDaJustica",NA,NA,6,"ancine",35718.8553792831,"ancine",2591,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"flores raras","ancine","Drama","ministerioDaJustica","bruno barreto","ministerioDaJustica",2013-08-16,"filmeB","4","imdb","bruno barreto","ministerioDaJustica","imagem","ministerioDaJustica",9884858.91355311,NA,101,"ancine",3492132.04595727,"ancine",275484,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"fora do figurino","ancine","Documentário","ministerioDaJustica","paulo pelico","ministerioDaJustica",2013-03-22,"filmeB","1","adorocinema -- critica","documentario",NA,"raiz","ministerioDaJustica",NA,NA,5,"ancine",8847.46671684965,"ancine",686,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"fragmentos de paixao","ancine","Documentário","ministerioDaJustica","iara cardoso","ministerioDaJustica",2013-10-11,"filmeB","1","adorocinema -- critica","documentario",NA,"storm","ministerioDaJustica",NA,NA,NA,NA,NA,NA,NA,NA,"0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"francisco brennand ","ancine","Documentário","ministerioDaJustica","mariana brennand fortes","ministerioDaJustica",2013-03-15,"filmeB","3","imdb","documentario",NA,"videofilmes","ministerioDaJustica",841314.588894268,NA,13,"ancine",55986.1352459627,"ancine",5277,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"giovanni improtta","ancine","Comédia","ministerioDaJustica","jose wilker","ministerioDaJustica",2013-05-17,"filmeB","3","imdb","jose wilker","ministerioDaJustica","columbia","ministerioDaJustica",3684779.98038729,NA,202,"ancine",2029396.64319399,"ancine",188436,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"habi, a estrangeira","ancine","Drama","ministerioDaJustica","maria florencia alvarez","ministerioDaJustica",2013-11-15,"filmeB","3","imdb","maria florencia alvarez","ministerioDaJustica","videofilmes","ministerioDaJustica",NA,NA,7,"ancine",74203.969187568,"ancine",5681,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"hijab, mulheres de veu","ancine","Documentário","ministerioDaJustica","paulo halm","ministerioDaJustica",2013-09-06,"adorocinema","3","adorocinema -- critica","documentario",NA,"formosa","ministerioDaJustica",NA,NA,8,"ancine",10247.2764663483,"ancine",769,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"hoje","ancine","Drama","ministerioDaJustica","tata amaral","ministerioDaJustica",2013-04-19,"filmeB","3","imdb","tata amaral","ministerioDaJustica","h2o_films","ministerioDaJustica",NA,NA,12,"ancine",91932.9836395195,"ancine",7525,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"jorge mautner - o filho do holocausto","ancine","Documentário","ministerioDaJustica","pedro bial / heitor d`alincourt","ministerioDaJustica",2013-02-01,"filmeB","4","imdb","documentario",NA,"h2o_films / escrevendo","ministerioDaJustica",NA,NA,31,"ancine",107951.255200139,"ancine",9684,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"juan e a bailarina","ancine","Drama","ministerioDaJustica","raphael aguinara","ministerioDaJustica",2013-04-12,"filmeB","3","imdb","raphael aguinara","ministerioDaJustica","vilacine","ancine",NA,NA,9,"ancine",51744.3439492441,"ancine",4224,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"katia","ancine","Documentário","ministerioDaJustica","karla holanda","ministerioDaJustica",2013-05-30,"filmeB","4","adorocinema -- critica","documentario",NA,"em_foco_multimidia","cineclick",364810.283112522,NA,2,"ancine",7128.61064373599,"ancine",747,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"laura","ancine","Documentário","ministerioDaJustica","felipe gamarano barbosa","ministerioDaJustica",2013-11-01,"filmeB","4","adorocinema -- critica","documentario",NA,"vitrine","ministerioDaJustica",NA,NA,27,"ancine",10828.3616779536,"ancine",851,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"lira paulistana e a vanguarda paulista","ancine","Documentário","ministerioDaJustica","riba castro","ministerioDaJustica",2013-11-15,"filmeB","4","imdb","documentario",NA,"busca_vida","ministerioDaJustica",NA,NA,2,"ancine",17531.1273175368,"ancine",1334,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"mais uma cancao","ancine","Documentário / Musical","adorocinema","rene goya filho / alexandre derlam","adorocinema",2013-11-22,"filmeB","4","adorocinema -- critica","documentario",NA,"estacao","adorocinema",NA,NA,2,"ancine",1434.71464752,"ancine",183,"ancine","0","blogencena",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"margaret mee e a flor da lua","ancine","Documentário","ministerioDaJustica","malu de martino","ministerioDaJustica",2013-04-26,"filmeB","3","imdb","documentario",NA,"eh","ministerioDaJustica",898468.088909869,NA,11,"ancine",57294.9817273817,"ancine",4751,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"mataram meu irmao","ancine","Documentário","ministerioDaJustica","cristiano burlan","ministerioDaJustica",2013-11-22,"filmeB","3","imdb","documentario",NA,"bela","ministerioDaJustica",NA,NA,4,"ancine",3997.3950513024,"ancine",553,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"mato sem cachorro","ancine","Ação","ministerioDaJustica","pedro amorim","ministerioDaJustica",2013-10-04,"filmeB","3","imdb","pedro amorim","ministerioDaJustica","imagem","ministerioDaJustica",NA,NA,377,"ancine",11823272.9550052,"ancine",1134563,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"meu amigo claudia","ancine","Documentário","ministerioDaJustica","dacio pinheiro","ministerioDaJustica",2013-05-31,"adorocinema","4","imdb","documentario",NA,"festival_filmes_ltda","ministerioDaJustica",NA,NA,1,"ancine",3710.45836171256,"ancine",248,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"meu passado me condena","ancine","Comédia","ministerioDaJustica","julia rezende","ministerioDaJustica",2013-10-25,"filmeB","3","imdb","julia rezende","ministerioDaJustica","paris","ministerioDaJustica",2037485.13038655,NA,421,"ancine",35513548.9678424,"ancine",3137795,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"meu pe de laranja-lima","ancine","Drama","ministerioDaJustica","marcos bernstein","ministerioDaJustica",2013-04-19,"filmeB","4","imdb","marcos bernstein","ministerioDaJustica","imovision","ancine",NA,NA,101,"ancine",686487.644259663,"ancine",68981,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"minha mae e uma peca","ancine","Comédia","ministerioDaJustica","andre pellenz","ministerioDaJustica",2013-06-21,"filmeB","3","imdb","andre pellenz","ministerioDaJustica","downtown","ministerioDaJustica",4395708.16777016,NA,407,"ancine",50991468.9229999,"ancine",4600145,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"minhocas","ancine","Animação","ministerioDaJustica","paolo conti / arthur nunes","ministerioDaJustica",2013-12-20,"filmeB","3","imdb","paolo conti / arthur nunes","ministerioDaJustica","fox","ministerioDaJustica",7325593.27224,NA,128,"ancine",1312405.0572,"ancine",125270,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"morro dos prazeres","ancine","Documentário","ministerioDaJustica","maria augusta ramos","ministerioDaJustica",2013-11-29,"filmeB","4","imdb","documentario",NA,"circuito_cinearte / espaco","ministerioDaJustica",NA,NA,5,"ancine",19533.5384610168,"ancine",1461,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"mulheres africanas - a rede invisivel","ancine","Documentário","ministerioDaJustica","carlos nascimbeni","ministerioDaJustica",2013-03-08,"adorocinema","3","adorocinema -- critica","documentario",NA,"sao_paulo_cine_video","ministerioDaJustica",NA,NA,5,"ancine",6449.20866933404,"ancine",521,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"mundo invisivel","ancine","Drama / Documentário","ministerioDaJustica","theodoros angelopoulos / gian bittorio baldi / marcos bechis / lais bodanza","ministerioDaJustica",2013-06-07,"filmeB","3","imdb","documentario",NA,"imovision","ministerioDaJustica",732387.673637492,NA,7,"ancine",31024.475883384,"ancine",2402,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"na carne e na alma","ancine","Drama","ministerioDaJustica","alberto salva","ministerioDaJustica",2013-01-04,"filmeB","3","imdb","alberto salva","ministerioDaJustica","raconto","ancine",NA,NA,1,"ancine",1726.34633470422,"ancine",207,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"na quadrada das aguas perdidas","ancine","Épico","ministerioDaJustica","wagner miranda / marcos carvalho","ministerioDaJustica",2013-05-03,"filmeB","3","adorocinema -- critica","wagner miranda / marcos carvalho","ministerioDaJustica","polifilmes / mont_serrat / candiero","ministerioDaJustica",NA,NA,5,"ancine",66331.6062127752,"ancine",13929,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"noites de reis","ancine","Drama","adorocinema","guto parente / pedro diogenes / luis e ricardo pretti","ministerioDaJustica",2013-06-14,"filmeB","3","imdb","guto parente / pedro diogenes / luis e ricardo pretti","ministerioDaJustica","vitrine","ministerioDaJustica",NA,NA,5,"ancine",3617.03986376516,"ancine",281,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"no lugar errado","ancine","Drama","ministerioDaJustica","vinicius reis","ministerioDaJustica",2013-08-30,"filmeB","3","imdb","vinicius reis","ministerioDaJustica","eh","ministerioDaJustica",NA,NA,4,"ancine",1910.56456333447,"ancine",220,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"nove cronicas para um coracao aos berros","ancine","Drama","ministerioDaJustica","gustavo galvao","ministerioDaJustica",2013-10-04,"filmeB","3","imdb","gustavo galvao","ministerioDaJustica","vitrine","ministerioDaJustica",NA,NA,3,"ancine",11668.7861059314,"ancine",1490,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o abismo prateado","ancine","Drama","ministerioDaJustica","karim ainouz","ministerioDaJustica",2013-04-26,"filmeB","3","imdb","karim ainouz","ministerioDaJustica","vitrine","ministerioDaJustica",NA,NA,14,"ancine",124561.28656171,"ancine",11478,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o brasil deu certo. e agora?","ancine","Documentário","ministerioDaJustica","louise sottomaior","ministerioDaJustica",2013-05-03,"filmeB","3","imdb","documentario",NA,"cultura_maior","ministerioDaJustica",NA,NA,7,"ancine",22064.6763792665,"ancine",1655,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o carteiro","ancine","Comédia","ministerioDaJustica","reginaldo faria","ministerioDaJustica",2013-04-12,"filmeB","2","imdb","reginaldo faria","ministerioDaJustica","tgd","ancine",NA,NA,24,"ancine",40910.7699106254,"ancine",4162,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o concurso","ancine","Comédia","ministerioDaJustica","pedro vasconcelos","ministerioDaJustica",2013-07-19,"filmeB","2","imdb","pedro vasconcelos","ministerioDaJustica","paris","ministerioDaJustica",4416075.18243505,NA,355,"ancine",14503349.3254847,"ancine",1320102,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"odeio o dia dos namorados","ancine","Drama","ministerioDaJustica","jayme monjardim","ministerioDaJustica",2013-06-07,"filmeB","3","imdb","jayme monjardim","ministerioDaJustica","downtown","ministerioDaJustica",3339278.18384652,NA,325,"ancine",4625165.16356762,"ancine",457523,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o dia que durou 21 anos ","ancine","Comédia","ministerioDaJustica","roberto santucci filho","ministerioDaJustica",2013-03-29,"filmeB","4","imdb","roberto santucci filho","ministerioDaJustica","the_walt_disney","ministerioDaJustica",NA,NA,14,"ancine",273974.617780731,"ancine",25085,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o exercicio do caos","ancine","Documentário","ministerioDaJustica","camilo tavares","ministerioDaJustica",2013-11-01,"filmeB","4","imdb","documentario",NA,"pequi","ministerioDaJustica",NA,NA,9,"ancine",37756.940962224,"ancine",4859,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o inventor de sonhos","ancine","Suspense","ministerioDaJustica","frederico machado","ministerioDaJustica",2013-10-11,"filmeB","1","imdb","frederico machado","ministerioDaJustica","lume","ministerioDaJustica",4498823.13277591,NA,34,"ancine",42256.5871059188,"ancine",3708,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"olhe pra mim de novo","ancine","Documentário","adorocinema","kiko goifman / claudia priscilla","adorocinema",2013-05-24,"filmeB","3","imdb","documentario",NA,"distribuicao_propria","ancine",NA,NA,2,"ancine",6226.04716996413,"ancine",1431,"ancine","12","agepel",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o pais do desejo","ancine","Drama","adorocinema","ricardo nauenberg","ministerioDaJustica",2013-01-25,"filmeB","2","imdb","ricardo nauenberg","ministerioDaJustica","europa","ministerioDaJustica",2596827.34850386,NA,9,"ancine",19106.0573956711,"ancine",1699,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o primeiro dia de um ano qualquer","ancine","Drama","ministerioDaJustica","paulo caldas","ministerioDaJustica",2013-11-29,"filmeB","2","imdb","paulo caldas","ministerioDaJustica","california","ministerioDaJustica",NA,NA,3,"ancine",14979.3543978144,"ancine",1158,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o que se move","ancine","Comédia","ministerioDaJustica","domingos oliveira","ministerioDaJustica",2013-05-10,"filmeB","3","imdb","domingos oliveira","ministerioDaJustica","forte","ministerioDaJustica",1484468.52134814,NA,8,"ancine",23262.4390293098,"ancine",1975,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o renascimento do parto - o filme","ancine","Drama","ministerioDaJustica","caetano gotardo","ministerioDaJustica",2013-08-09,"filmeB","4","imdb","caetano gotardo","ministerioDaJustica","lume","ministerioDaJustica",NA,NA,19,"ancine",327139.861394612,"ancine",29017,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o som ao redor","ancine","Documentário","ministerioDaJustica","eduardo chauvet","ministerioDaJustica",2013-01-04,"filmeB","4","imdb","documentario",NA,"circuito_cinearte / espaco","ministerioDaJustica",1811051.68878826,NA,24,"ancine",1026256.03246343,"ancine",94280,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o tempo e o vento","ancine","Documentário","ministerioDaJustica","kleber mendonca filho","ministerioDaJustica",2013-09-20,"filmeB","3","imdb","documentario",NA,"vitrine","ministerioDaJustica",8696055.88195538,NA,217,"ancine",7906273.76408218,"ancine",711435,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
